t,x_clean,gaussian_s0.05,gaussian_s0.15,gaussian_s0.30,gaussian_s0.60,pink_s0.05,pink_s0.15,pink_s0.30,pink_s0.60,hetero_f0.05,hetero_f0.10,hetero_f0.20,hetero_f0.40,ou_theta0.5,ou_theta2.0,ou_theta8.0
1.1018363939899833,-1.4369341503769517,-1.4310998599199154,-1.4875329246872275,-1.1234723066406236,-2.223112200236215,-1.3880173053182243,-1.4011420460863615,-1.3907251098267355,-1.139645126200871,-1.44090283070981,-1.2467658152313459,-1.198228127090584,-1.789728017288676,-1.4904221244951856,-1.4008367425643864,-1.3230514718104345
1.1268781302170283,-1.4222258336030456,-1.411291403766595,-1.4435263157641738,-1.401829845787719,-2.644862938243876,-1.3327886407804477,-1.4032791340667234,-1.4864708906940498,-1.129414621804406,-1.3431251257954337,-1.5370370467545498,-1.440415269017577,-1.4106540825259195,-1.5015055231092111,-1.4227648940606015,-1.202904898471613
1.1519198664440735,-1.4021265817805963,-1.3585551428831868,-1.3098380667353122,-1.5257713953176866,-1.3825094466286338,-1.3960339220794988,-1.3065540338412989,-0.9816620474271867,-0.9999047310539289,-1.3208175663329833,-1.658831274981025,-1.1387043824397336,-1.858841373035293,-1.46941135134798,-1.3601240014250742,-1.1998906787336217
1.1769616026711185,-1.3767960742918424,-1.3656162968531083,-1.6363968151179251,-1.9191051322243222,-2.0477795646157686,-1.3851801313675742,-1.2528824443747213,-1.1262406158741443,-0.9085151990984472,-1.3207725957888279,-1.382161281037294,-1.5344098671450828,-1.3219744946916532,-1.4742028058404961,-1.2907660825880936,-1.1501871663660874
1.2020033388981637,-1.3464122450786105,-1.3124665669250157,-1.321753639632015,-1.3978815981435149,-1.5771423110893605,-1.324421940153019,-1.1825977525199416,-0.8210763630328489,-1.1669409122065524,-1.4108161620211124,-1.1460045344580774,-1.1061274310361608,-1.8856824559302279,-1.432535631618285,-1.2378791249304433,-1.094799832262072
1.2270450751252087,-1.311170308518253,-1.3077913550438083,-1.3697399009376745,-1.7789852791099356,-0.914343394583228,-1.2936857800651496,-1.1110872072563522,-0.9199718250578566,-0.5603345159258951,-1.3090698613038128,-1.2868492106938865,-1.3558477272052996,-2.215527445320655,-1.374839600801659,-1.1896255923846364,-0.9849415310864248
1.2520868113522539,-1.2712817316600267,-1.2568257617255274,-0.9941079797166199,-0.981091960907195,-1.6562073641297346,-1.297938056971816,-1.1378763183191376,-0.68108183457973,-1.0751619555624767,-1.2981344266628598,-1.3006587844487516,-1.4721756175465501,-0.8382151963364021,-1.3459844615678183,-1.2250156379723458,-0.9415287233398757
1.2771285475792988,-1.2269731576760725,-1.1954087463841454,-1.2530990677468161,-0.7719353605342981,-1.0882039440300537,-1.257372756558874,-1.2738533505760063,-0.7933446563634539,-1.1869161969142195,-1.2433396749163304,-1.3511693408821306,-1.333396001204013,-1.469299039232848,-1.323603046524624,-1.1556148597495648,-1.071511271057488
1.302170283806344,-1.178485285501185,-1.2513430764939681,-0.928302143833257,-1.417558582290192,-1.358088030152218,-1.19155171303421,-1.2553407046259693,-0.6750018467920794,-0.982275637878525,-1.017706464999433,-0.9361797645344927,-1.4845685613719275,-1.5897986960831256,-1.2850984345454985,-1.0814658239191495,-0.8780309168723531
1.327212020033389,-1.1260717107342353,-1.1420552715521004,-1.2916328154015364,-1.035480487978454,-0.7228031216763733,-1.1780203775224167,-1.1537166245911135,-0.6475681148521035,-1.678015596908701,-1.260518646534147,-1.262604398171762,-0.6382522152831034,-1.6406487822332079,-1.2541408788932595,-0.9761275752182936,-0.7883188803309358
1.352253756260434,-1.0699977329512398,-1.0935163656658795,-0.9819088579308209,-1.2876151895536325,-0.7849208925424345,-1.1167477355887667,-1.1337932137037199,-0.6366349334854342,-1.2738729434819398,-1.0872464523203367,-1.1621226392196111,-1.0925510336234716,-0.8804779998892932,-1.1988608917539587,-0.8292854285030283,-0.8374748003941603
1.3772954924874792,-1.01053913463579,-1.042483027047957,-0.9626290950671056,-1.1990845536768269,-1.425699352340556,-1.0421774222077107,-1.126435000365192,-0.6642168566429969,-0.6357401993741978,-0.9250781718881733,-0.9415342643917538,-0.8673875109746498,-0.42728176082606484,-1.1353906539699077,-0.8599670176657181,-0.9089673264749635
1.4023372287145242,-0.947980936966877,-0.9617380495282112,-1.0783380241465943,-0.7156325258072657,-1.0491719890071487,-0.9644896734803803,-1.0123251558282609,-0.6876860081956829,-1.2387120510000507,-1.0467806265152313,-1.1610485740274916,-1.060506660345784,-1.1088849487563845,-1.078497438034687,-0.8227543762379939,-0.8213413521437332
1.4273789649415694,-0.882616137717284,-0.8078690721555641,-0.8560067205217429,-0.8941776162703078,-0.2563700990849873,-0.9560074467358711,-0.931991852592241,-0.3516410475022609,-0.22937315211172038,-0.9239001795303061,-0.744626895384719,-1.0893443884355176,-0.9630312904817323,-0.9720121187844727,-0.7978807824272542,-0.8029488905602751
1.4524207011686143,-0.8147444365079732,-0.8580359922926354,-0.6328666109832332,-0.29285002392866977,-0.578718314355515,-0.9399622895929182,-0.859080487336098,-0.7479585462231386,0.06370596090270164,-0.8468767650889146,-0.7514047875121085,-0.857532615741938,-0.4440693678964218,-0.9199981264921413,-0.7261597039883475,-0.7210995115146039
1.4774624373956595,-0.7446709526355196,-0.6962570349059456,-0.7932397082785098,-0.8893406962463959,-1.5828481872861984,-0.8799852175571754,-0.7219356650406755,-0.6166709217128991,-0.45966946989951535,-0.7574506155783823,-0.6597232053107935,-0.5586418833946138,-1.3201543976664414,-0.8157924172894668,-0.6597929505176039,-0.6039559931994983
1.5025041736227045,-0.6727049406411589,-0.7568484292219492,-0.9264993380166234,-0.3729040408988122,-0.27933410393832936,-0.7905501020466303,-0.5131248866094499,-0.5426006259621403,-0.21111254832095316,-0.7583044971492199,-0.6239977932627245,-0.7531793462336339,-0.10411866631109656,-0.7675032892463428,-0.6028134171551388,-0.6063545728963232
1.5275459098497497,-0.599158508721845,-0.6159027602211337,-0.6017929326934618,-0.5699344848345104,-1.249924882183588,-0.7086144172548486,-0.45857707038847906,-0.44939008187885965,0.0742756385025275,-0.569419252106332,-0.61203483171489,-0.7208864758914817,0.03548489424807366,-0.6910605466026054,-0.48509348631513016,-0.6410454083598933
1.5525876460767947,-0.5243453449964356,-0.5162076917411853,-0.6597088092153125,-0.28561194207316565,0.32316249698016797,-0.5994938199053009,-0.22949799095000895,-0.5270151627418863,-0.3403726002710088,-0.4935513675953681,-0.6013540269204402,-0.504932669539383,-1.146094289801067,-0.5871955418489658,-0.4668581806673046,-0.5253761956735596
1.5776293823038399,-0.4485794565343822,-0.41926833996641827,-0.49993059733396455,-0.5827267537333662,0.1658798473702327,-0.541935845366152,-0.3201853799361573,-0.3892061178493361,0.0004766624695891619,-0.4270096136834212,-0.45766446188873205,-0.3938287471143594,-0.46802469928784785,-0.4839599905661463,-0.44211420516514655,-0.4953932363559492
1.6026711185308848,-0.37217392593077364,-0.3366125969411309,-0.38441209138354177,-0.38704157719624843,-0.19824264037973316,-0.4487716544246306,-0.3096593567979379,-0.4532621760760917,-0.43898881684112145,-0.40577791878598046,-0.42797440485134897,-0.21703191201165564,-0.4935822023230339,-0.417027707405375,-0.41345571641941437,-0.3978977357044054
1.6277128547579298,-0.295439690071029,-0.25577232831103275,-0.5512875224733566,-0.3300893538607094,-0.20109998400931295,-0.3623524398754988,-0.21341012153502026,-0.6404024310991628,-0.41347029336555174,-0.29243153819438317,-0.27135362645596617,-0.2674622941650095,-0.3320247614633845,-0.32664180234496776,-0.3513914053368659,-0.43226822338154836
1.652754590984975,-0.218684345571754,-0.23612059918417588,-0.4610330964698557,-0.4695014800254902,-0.34410369918820605,-0.26012745272664656,-0.11198027998079293,-0.3648215718604574,-0.38990563906621956,-0.24650782537168914,-0.18490573703440175,-0.17763826850960848,-0.26364975302245286,-0.23956300541380426,-0.3287980448622086,-0.35240706276090217
1.67779632721202,-0.14221098521214565,-0.165328574845374,-0.06990095988331686,0.056413475162380156,0.2649033856278712,-0.1255803581155191,0.0015009414202386828,-0.47296905868816463,0.10721471963479001,-0.15122786336790522,-0.09167297154693177,-0.10736771245751153,-0.07979937878268939,-0.17556650313825986,-0.24919494764626657,-0.19003915453615003
1.7028380634390652,-0.06631706948373534,-0.02341827542087764,-0.14472487390918737,0.1287576321897739,-0.2887839711609723,-0.0600732106545873,0.17578347725309193,-0.4791348032971134,0.4501762686771789,-0.01610712683245845,-0.05641626262764321,-0.10467029736227632,-0.0715545901599647,-0.08472788298022943,-0.17573861280082426,-0.053240051423298934
1.7278797996661102,0.008706662813821577,-0.0008585534302591683,-0.37600498845926345,0.18677307128549156,0.15004858519775788,-0.006767542474918217,0.04240297886688791,-0.05197245414553505,0.020814810301476874,0.010662229735025293,0.02800316653330961,-0.012237460098633097,-0.012683866257664184,0.03445933513323023,-0.13179265078889021,-0.04853504556659281
1.7529215358931554,0.08257724121580588,0.01879292504890978,0.20030384670702614,0.5436669373910993,0.6057378611274765,0.05124194204229503,0.1992608910091665,0.15352874056430588,-0.34754257209229045,0.05392357627028878,0.07418060720697697,0.04299828235175632,0.07344610775068343,0.11913644414600974,-0.010595130569423211,-0.0649596130110268
1.7779632721202003,0.15502046398331898,0.09835610328314495,0.19587592727445496,0.58982390435421,-0.18206346213203484,0.12594009634100095,0.20592869247447226,0.2465871409599077,-0.17012063603717031,0.16002495420571275,0.13804064683849065,0.08707557824134046,0.1972369852286518,0.2044845714243107,0.06364412885284648,0.0356264238090192
1.8030050083472455,0.2257718489854826,0.17979923468540204,0.11869062538001002,0.113288442030742,-0.14394379500893414,0.22107028721291935,0.1406817117865104,0.26039028077113124,0.5345906775791072,0.1834760571802986,0.24593946466203453,0.277599535831541,0.0951970412889297,0.29047597514366463,0.18806976236364803,0.1764055631728801
1.8280467445742905,0.2945775320602958,0.319435569262984,0.09705300040155959,0.4064932275905493,-0.4220417563743796,0.2945921373644483,0.37638367233170494,-0.11312009047069777,1.150716707677209,0.25293724809290963,0.27546345210063766,0.31746698192880524,0.06767547536437879,0.32401352057877547,0.24968455803701814,0.289093378435207
1.8530884808013357,0.36119511009363053,0.3683163968971588,0.4865662945407811,0.17411490331616675,-0.27748853758207276,0.32180121344087276,0.47293515664352537,0.08045949076892206,0.7469579784806004,0.32157021808915226,0.37630168493330834,0.3685277492075248,0.6889575482447381,0.4011210907873516,0.31737470693310893,0.3125660290908809
1.8781302170283807,0.4253944263150214,0.4599186940184098,0.47779701969908583,0.43240102114938805,-0.67164276054988,0.400410806853998,0.36563237446479663,0.6921460362768219,0.49546077245206555,0.4070578990449515,0.3590280582690807,0.15295466507357014,0.30323200117523896,0.44083923272663034,0.3576525569782992,0.41126161549054213
1.9031719532554257,0.486958295574235,0.46559566325740825,0.8443486379768459,0.3070334608385755,0.9248555689835527,0.41696634333875343,0.4371542185125123,0.3479176166688327,0.813795702926147,0.52851091674092,0.4263941505657367,0.7282541342796485,0.4574571652749001,0.48829605818717053,0.42219929400235245,0.6048718107907565
1.9282136894824708,0.5456831676326256,0.5536101521864613,0.6087114574413662,1.031704260373441,1.6310318928822882,0.5416628827509142,0.3612075990584651,0.6031562220237043,0.5181126021321201,0.5730322396353039,0.5930645696652806,0.43019989155921673,0.4508991566678724,0.5980024173258732,0.5170706159390128,0.659870770899454
1.9532554257095158,0.6013797267771519,0.6326592464755187,0.6595351979664541,0.7104891718800408,1.4565770928593351,0.6253877582290521,0.4571756295222841,0.4853811991274354,0.3986047156828603,0.6275655727224537,0.6724372718136469,0.8891997008088202,0.7441850143511288,0.6470737796719763,0.555116273361294,0.5540844417338477
1.978297161936561,0.653873426341382,0.6384060993553701,0.6288342368250972,0.5884646879100554,-0.3217772668345278,0.6638765646060368,0.686848338774771,0.62587611998168,0.31324172610044715,0.595967056479901,0.569710865322372,0.43536449821844897,1.1530013132812094,0.6815389198517086,0.6338772664418186,0.6326770851807083
2.003338898163606,0.7030049569956177,0.7258437188734883,0.8255213370757364,1.0610905285525307,1.1379177599293377,0.7633918084284012,0.6355787953446638,0.6022519538069965,0.9453914694465536,0.6731513361286973,0.7635617616575674,0.5725325255176413,0.877682180016283,0.7575145314069922,0.64634781919834,0.8618152393117753
2.028380634390651,0.7486306479466054,0.7155343508932728,0.8423934281338284,0.09744602500798194,1.6018944579007393,0.7442892513539582,0.6315854225204974,0.8329764058941296,-0.12741830666300646,0.7642520883286769,0.6980937092770331,0.37474954818502004,0.2635854713068429,0.7801071788171573,0.7298923540286019,0.7676562298691417
2.0534223706176964,0.7906228004646664,0.7724701081364128,0.9783815517494456,0.18639202200507943,0.516536812021468,0.8079108996739759,0.769519416843397,0.8150555856210107,0.8398201023337448,0.7532181954351128,0.7922578408516378,0.8551261525031234,0.32521251590440164,0.8111534865104385,0.7459448052905935,0.8087562516187488
2.0784641068447414,0.8288699534317919,0.8097830587318755,0.7506715156361992,1.0676215499977242,0.8897384118218216,0.8447694495686578,0.7680557473054271,0.7195420834515429,0.6198787149830691,0.8117661457053027,0.974655106940788,0.6242850790591175,0.6886146920267949,0.8786091224796668,0.825815225084627,0.8242046749936773
2.1035058430717863,0.8632770808769357,0.8034850985974837,0.7979659599353414,0.8814176153121461,-0.34145874960586653,0.8791201021679497,0.8171839568542565,0.6690088506809694,0.7270053220956366,0.8911549969128805,0.9491353477806669,0.6565577896328627,0.7652885874913267,0.9134062008229088,0.8631953604471068,0.8677224291193515
